Time (s),Current (A),Voltage (V),Torque (Nm),RPM
143.3968555,0.63,24.75,0.4,28
143.4302444,0.62,24.75,0.4,28
143.4637111,0.62,24.75,0.4,28
143.4968222,0.625,24.75,0.4,28
143.5301444,0.63,24.75,0.4,28
143.5634666,0.63,24.75,0.4,28
143.5968333,0.63,24.75,0.4,28
143.6301222,0.63,24.79,0.4,28
143.6634444,0.63,24.79,0.4,28
143.6967666,0.63,24.73,0.4,28
143.7301,0.63,24.73,0.4,28
143.7634222,0.6,24.73,0.4,28
143.7967666,0.6,24.73,0.4,28
143.8300777,0.6,24.73,0.4,28
143.8633888,0.615,24.73,0.4,28
143.8967222,0.63,24.73,0.4,28
143.9300666,0.63,24.73,0.4,28
143.9635666,0.63,24.73,0.4,28
143.9967333,0.615,24.73,0.4,28
144.0300222,0.6,24.73,0.4,28
144.0634333,0.6,24.73,0.4,28
144.0966666,0.6,24.73,0.4,28
144.1300111,0.6,24.73,0.4,28
144.1633111,0.6,24.79,0.4,28
144.1966444,0.6,24.79,0.4,28
144.2300111,0.6,24.79,0.4,28
144.2633111,0.6,24.79,0.4,28
144.2966222,0.6,24.79,0.4,28
144.3299444,0.6,24.79,0.4,28
144.3633222,0.615,24.79,0.4,28
144.3965888,0.62,24.79,0.4,28
144.4299222,0.62,24.79,0.4,28
144.4632666,0.62,24.79,0.4,28
144.4965666,0.62,24.79,0.4,25
144.5299,0.62,24.79,0.4,25
144.5632111,0.62,24.79,0.4,25
144.5965444,0.6,24.75,0.4,25
144.6298666,0.6,24.79,0.4,25
144.6631888,0.63,24.73,0.4,25
144.6965333,0.632,24.73,0.4,25
144.7298333,0.62,24.73,0.4,25
144.7631666,0.62,24.73,0.4,25
144.7964888,0.62,24.73,0.4,25
144.8298222,0.62,24.73,0.4,25
144.8631444,0.62,24.73,0.4,25
144.8964666,0.62,24.73,0.4,25
144.9298,0.62,24.73,0.4,25
144.9631111,0.62,24.73,0.4,25
144.9964555,0.62,24.73,0.4,25
145.0297777,0.62,24.73,0.4,25
145.0630888,0.62,24.73,0.4,25
145.0964666,0.62,24.73,0.4,25
145.1297444,0.63,24.73,0.4,25
145.1630666,0.63,24.73,0.4,25
145.1964111,0.63,24.73,0.4,25
145.2297111,0.63,24.73,0.4,25
145.2630444,0.63,24.73,0.4,25
145.2964222,0.63,24.73,0.4,28
145.3297222,0.63,24.73,0.4,28
145.3630111,0.63,24.73,0.4,28
145.3963333,0.63,24.73,0.4,28
145.4296666,0.63,24.73,0.4,28
145.463,0.63,24.73,0.4,28
145.4963111,0.63,24.73,0.4,28
145.5296333,0.63,24.73,0.4,28
145.5629555,0.63,24.73,0.4,28
145.5964,0.63,24.73,0.4,28
145.6296111,0.63,24.73,0.4,28
145.6629444,0.63,24.73,0.4,28
145.6962666,0.63,24.73,0.4,28
145.7295777,0.63,24.73,0.4,28
145.7629222,0.63,24.73,0.4,28
145.7962444,0.63,24.73,0.4,28
145.8295555,0.63,24.73,0.4,28
145.8628888,0.63,24.73,0.4,28
145.8962222,0.63,24.73,0.4,28
145.9295666,0.63,24.73,0.4,28
145.9628555,0.63,24.73,0.4,28
145.9961777,0.63,24.73,0.4,28
146.0295111,0.63,24.73,0.4,28
146.0628333,0.63,24.73,0.4,28
146.0961666,0.63,24.73,0.4,28
146.1294777,0.63,24.73,0.4,28
146.1628111,0.63,24.73,0.4,28
146.1962888,0.63,24.73,0.4,28
146.2294666,0.63,24.73,0.4,28
146.2627777,0.63,24.73,0.4,28
146.2961111,0.63,24.73,0.4,28
146.3294777,0.63,24.73,0.4,28
146.3627555,0.63,24.73,0.4,28
146.3960888,0.63,24.73,0.4,24
146.4294333,0.63,24.73,0.4,24
146.4627222,0.63,24.73,0.4,24
146.4960555,0.63,24.73,0.4,24
146.5293777,0.63,24.73,0.4,24
146.5627444,0.63,24.73,0.4,24
146.5960333,0.63,24.73,0.4,24
146.6293777,0.63,24.73,0.4,24
146.6626888,0.63,24.73,0.4,24
146.6960222,0.63,24.73,0.4,24
146.7293333,0.63,24.73,0.4,24
146.7626555,0.63,24.73,0.4,24
146.7959777,0.63,24.73,0.4,24
146.8293111,0.63,24.73,0.4,24
146.8626444,0.63,24.73,0.4,24
146.8959555,0.63,24.73,0.4,24
146.9292888,0.63,24.73,0.4,24
146.9626111,0.63,24.73,0.4,24
146.9959444,0.62,24.79,0.4,24
147.0292555,0.63,24.79,0.4,24
147.0626,0.62,24.79,0.4,24
147.0959111,0.62,24.79,0.4,24
147.1292222,0.62,24.79,0.4,24
147.1625444,0.62,24.79,0.4,24
147.1958777,0.62,24.79,0.4,24
147.2292111,0.62,24.79,0.4,24
147.2625777,0.62,24.79,0.4,24
147.2958888,0.62,24.79,0.4,24
147.3291777,0.62,24.79,0.4,24
147.3625,0.62,24.79,0.4,27
147.3958333,0.62,24.79,0.4,27
147.4295111,0.62,24.79,0.4,27
147.4624888,0.63,24.73,0.4,27
147.4958,0.63,24.73,0.4,27
147.5291222,0.63,24.73,0.4,27
147.5624555,0.63,24.73,0.4,27
147.5957777,0.63,24.73,0.4,27
147.6291111,0.63,24.73,0.4,27
147.6624111,0.63,24.73,0.4,27
147.6957888,0.63,24.73,0.4,27
147.7290777,0.63,24.73,0.4,27
147.7624222,0.63,24.73,0.4,27
147.7957888,0.63,24.73,0.4,27
147.8290666,0.63,24.73,0.4,27
147.8624111,0.63,24.73,0.4,27
147.8957,0.63,24.73,0.4,27
147.9290222,0.63,24.73,0.4,27
147.9623888,0.63,24.73,0.4,27
147.9956666,0.63,24.73,0.4,27
148.0289888,0.63,24.73,0.4,27
148.0623444,0.63,24.73,0.4,27
148.0956555,0.63,24.73,0.4,27
148.1289777,0.63,24.73,0.4,27
148.1623,0.63,24.73,0.4,27
148.1956111,0.63,24.73,0.4,27
148.2289444,0.63,24.73,0.4,27
148.2622777,0.63,24.73,0.4,27
148.2956,0.63,24.73,0.4,27
148.3289222,0.63,24.73,0.4,27
148.3622555,0.63,24.73,0.4,27
148.3955777,0.63,24.73,0.4,25
148.4289111,0.63,24.73,0.4,25
148.4622333,0.63,24.73,0.4,25
148.4955555,0.63,24.73,0.4,25
148.5288777,0.63,24.73,0.4,25
148.5622111,0.63,24.73,0.4,25
148.5959,0.63,24.73,0.4,25
148.6288444,0.63,24.73,0.4,25
148.6621666,0.63,24.73,0.4,25
148.6955,0.63,24.73,0.4,25
148.7288555,0.63,24.73,0.4,25
148.7623222,0.63,24.73,0.4,25
148.7954666,0.63,24.73,0.4,25
148.8287888,0.63,24.73,0.4,25
148.8621222,0.63,24.73,0.4,25
148.8954777,0.63,24.73,0.4,25
148.9287777,0.63,24.73,0.4,25
148.9621333,0.63,24.73,0.4,25
148.9954222,0.63,24.73,0.4,25
149.0287666,0.62,24.73,0.4,25
149.0620666,0.62,24.73,0.4,25
149.0953888,0.62,24.73,0.4,25
149.1287111,0.62,24.73,0.4,25
149.1620444,0.63,24.73,0.4,25
149.1953666,0.62,24.73,0.4,25
149.2287,0.62,24.73,0.4,25
149.2620222,0.63,24.73,0.4,25
149.2954,0.62,24.73,0.4,25
149.3288666,0.62,24.73,0.4,25
149.362,0.62,24.73,0.4,25
149.3954777,0.62,24.73,0.4,25
149.4286555,0.62,24.73,0.4,25
149.4619666,0.62,24.73,0.4,25
149.4953444,0.62,24.73,0.4,25
149.5286222,0.62,24.73,0.4,25
149.5619444,0.62,24.73,0.4,25
149.5953,0.62,24.73,0.4,25
149.6286444,0.62,24.73,0.4,25
149.6619222,0.62,24.73,0.4,25
149.6953555,0.63,24.73,0.4,25
149.7285555,0.62,24.73,0.4,25
149.7618777,0.63,24.73,0.4,25
149.7952222,0.63,24.73,0.4,25
149.8285555,0.63,24.73,0.4,25
149.8618777,0.63,24.73,0.4,25
149.8951888,0.63,24.73,0.4,25
149.9288,0.63,24.73,0.4,25
149.9618333,0.62,24.73,0.4,25
149.9951777,0.62,24.73,0.4,25
150.0285222,0.53,24.73,0.4,25
150.0618777,0.53,24.73,0.4,25
150.0951444,0.615,24.73,0.4,25
150.1284777,0.53,24.73,0.4,25
150.1618333,0.53,24.73,0.4,25
150.1951111,0.63,24.73,0.4,25
150.2284777,0.63,24.73,0.4,25
150.2617666,0.63,24.73,0.4,25
150.2951,0.6,24.73,0.4,25
150.3284111,0.6,24.73,0.4,25
150.3617444,0.6,24.73,0.4,25
150.3950777,0.6,24.73,0.4,27
150.4284111,0.64,24.73,0.4,27
150.4617222,0.6,24.73,0.4,27
150.4950777,0.615,24.73,0.4,27
150.5283555,0.63,24.73,0.4,27
150.5617,0.615,24.73,0.4,27
150.5950444,0.6,24.73,0.4,27
150.6283444,0.6,24.73,0.4,27
150.6617333,0.6,24.73,0.4,27
150.6949777,0.62,24.73,0.4,27
150.7283444,0.64,24.73,0.4,27
150.7616333,0.64,24.73,0.4,27
150.7949555,NaN,24.73,0.4,27
150.8283222,NaN,24.73,0.4,27
150.8616111,NaN,24.73,0.4,27
150.8949333,NaN,24.73,0.4,27
150.9282666,NaN,24.73,0.4,27
150.9615888,NaN,24.73,0.4,27
150.9949111,NaN,24.73,0.4,27
151.0282444,NaN,24.73,0.4,27
151.0615555,NaN,24.73,0.4,27
151.0948888,NaN,24.73,0.4,27
151.1282111,NaN,24.7,0.4,27
151.1615222,0.64,24.71,0.4,27
151.1948555,0.64,24.71,0.4,27
151.2281888,0.64,24.71,0.4,27
151.2615222,0.635,24.71,0.4,27
151.2948333,0.63,24.71,0.4,24
151.3281888,0.63,24.71,0.4,24
151.3614888,0.63,24.71,0.4,24
151.3948111,0.63,24.71,0.4,24
151.4281444,0.63,24.71,0.4,24
151.4615222,0.63,24.71,0.4,24
151.4948,0.63,24.73,0.4,24
151.5281222,0.63,24.73,0.4,24
151.5614222,0.63,24.73,0.4,24
151.5947555,0.63,24.73,0.4,24
151.6281111,0.63,24.73,0.4,24
151.6614111,0.63,24.73,0.4,24
151.6947333,0.63,24.73,0.4,24
151.7280555,0.63,24.73,0.4,24
151.7613888,0.63,24.73,0.4,24
151.7947222,0.63,24.73,0.4,24
151.8280333,0.63,24.73,0.4,24
151.8613666,0.63,24.73,0.4,24
151.8946888,0.63,24.73,0.4,24
151.9280111,0.63,24.73,0.4,24
151.9613333,0.63,24.73,0.4,24
151.9946555,0.63,24.73,0.4,24
152.0280888,0.63,24.73,0.4,24
152.0613111,0.62,24.73,0.4,24
152.0947222,0.62,24.73,0.4,24
152.1279555,0.62,24.73,0.4,24
152.1612777,0.62,24.73,0.4,24
152.1946111,0.62,24.73,0.4,24
152.2279555,0.62,24.73,0.4,24
152.2612555,0.62,24.73,0.4,24
152.2945777,0.62,24.73,0.4,24
152.3279,0.62,24.73,0.4,24
152.3612333,0.62,24.73,0.4,24
152.3945444,0.62,24.73,0.4,24
152.4278777,0.62,24.73,0.4,24
152.4612,0.62,24.73,0.4,24
152.4945555,0.62,24.73,0.4,24
152.5278444,0.62,24.73,0.4,24
152.5611666,0.62,24.73,0.4,24
152.5945111,0.62,24.73,0.4,24
152.6278444,0.62,24.73,0.4,24
152.6611555,0.6,24.73,0.4,24
152.6944777,0.6,24.73,0.4,24
152.7278111,0.55,24.73,0.4,24
152.7611333,0.55,24.73,0.4,24
152.7944555,0.55,24.73,0.4,24
152.8278111,0.55,24.73,0.4,24
152.8611333,0.55,24.73,0.4,24
152.8944333,0.55,24.73,0.4,24
152.9278111,0.55,24.73,0.4,24
152.9611333,0.55,24.73,0.4,24
152.9944666,0.55,24.73,0.4,24
153.0278666,0.55,24.73,0.4,24
153.0610555,0.55,24.73,0.4,24
153.0944,0.55,24.73,0.4,24
153.1277,0.55,24.73,0.4,24
153.1610333,0.55,24.73,0.4,24
153.1943666,0.55,24.73,0.4,24
153.2276777,0.55,24.73,0.4,24
153.261,0.55,24.73,0.4,24
153.2943333,0.55,24.73,0.4,24
153.3276666,0.55,24.73,0.4,24
153.3609666,0.55,24.73,0.4,23
153.3943,0.55,24.7,0.4,23
153.4276333,0.55,24.71,0.4,23
153.4609555,0.55,24.71,0.4,23
153.4942888,0.55,24.71,0.4,23
153.5276,0.55,24.71,0.4,23
153.5609111,0.55,24.71,0.4,23
153.5942555,0.55,24.71,0.4,23
153.6275777,0.55,24.71,0.4,23
153.6609,0.55,24.71,0.4,23
153.6942333,0.55,24.71,0.4,23
153.7275555,0.55,24.71,0.4,23
153.7609,0.55,24.71,0.4,23
153.7942,0.55,24.71,0.4,23
153.8275222,0.55,24.71,0.4,23
153.8608555,0.55,24.71,0.4,23
153.8941777,0.53,24.71,0.4,23
153.9275222,0.53,24.71,0.4,23
153.9608222,0.63,24.71,0.4,23
153.9941444,0.63,24.71,0.4,23
154.0275666,0.63,24.71,0.4,23
154.0608111,0.63,24.71,0.4,23
154.0941222,0.63,24.71,0.4,23
154.1274444,0.63,24.71,0.4,23
154.1607777,0.63,24.71,0.4,23
154.1941,0.63,24.71,0.4,23
154.2274333,0.63,24.73,0.4,23
154.2607444,0.63,24.73,0.4,23
154.2940777,0.63,24.73,0.4,23
154.3273888,0.63,24.73,0.4,23
154.3607222,0.63,24.73,0.4,23
154.3940555,0.63,24.73,0.4,23
154.4273777,0.63,24.73,0.4,23
154.4607,0.63,24.73,0.4,25
154.5273444,0.63,24.73,0.4,25
154.5606555,0.63,24.73,0.4,25
154.5940111,0.63,24.73,0.4,25
154.6274555,0.63,24.73,0.4,25
154.6606555,0.63,24.73,0.4,25
154.6939888,0.63,24.73,0.4,25
154.7274111,0.63,24.73,0.4,25
154.7606555,0.63,24.73,0.4,25
154.7939555,0.63,24.73,0.4,25
154.8273222,0.53,24.73,0.4,25
154.8605888,0.53,24.73,0.4,25
154.8939111,0.53,24.73,0.4,25
154.9272888,0.53,24.73,0.4,25
154.9605666,0.53,24.73,0.4,25
154.9939,0.53,24.73,0.4,25
155.0272111,0.53,24.73,0.4,25
155.0605444,0.53,24.73,0.4,25
155.0938777,0.63,24.73,0.4,25
155.1272777,0.63,24.73,0.4,25
155.1605222,0.63,24.73,0.4,25
155.1939555,0.63,24.73,0.4,25
155.2271777,0.63,24.73,0.4,25
155.2605111,0.53,24.73,0.4,25
155.2938222,0.53,24.73,0.4,25
155.3271444,0.53,24.73,0.4,25
155.3604666,0.53,24.73,0.4,25
155.3938,0.53,24.73,0.4,24
155.4271333,0.63,24.73,0.4,24
155.4604444,0.53,24.73,0.4,24
155.4937666,0.53,24.73,0.4,24
155.5270888,0.53,24.73,0.4,24
155.5604333,0.53,24.73,0.4,24
155.5937444,0.53,24.73,0.4,24
155.6270777,0.53,24.73,0.4,24
155.6603888,0.53,24.73,0.4,24
155.6937111,0.53,24.73,0.4,24
155.7270444,0.63,24.73,0.4,24
155.7603666,0.63,24.73,0.4,24
155.7937,0.63,24.73,0.4,24
155.8270111,0.63,24.73,0.4,24
155.8603555,0.63,24.73,0.4,24
155.8936777,0.63,24.73,0.4,24
155.9271111,0.63,24.73,0.4,24
155.9603111,0.63,24.73,0.4,24
155.9936444,0.63,24.73,0.4,24
156.0269555,0.63,24.73,0.4,24
156.0603111,0.63,24.73,0.4,24
156.0936111,0.63,24.73,0.4,24
156.1269444,0.63,24.73,0.4,24
156.1602666,0.63,24.73,0.4,24
156.1936111,0.63,24.73,0.4,24
156.2269111,0.63,24.7,0.4,24
156.2602333,0.63,24.7,0.4,24
156.2935777,0.63,24.71,0.4,24
156.3269111,0.63,24.71,0.4,28
156.3602222,0.63,24.71,0.4,22
156.3935333,0.63,24.71,0.4,22
156.4268777,0.63,24.71,0.4,22
156.4601888,0.63,24.71,0.4,22
156.4935777,0.63,24.71,0.4,22
156.5268444,0.63,24.71,0.4,22
156.5601666,0.63,24.71,0.4,22
156.5934888,0.63,24.73,0.4,22
156.6268111,0.63,24.73,0.4,22
156.6601444,0.63,24.73,0.4,22
156.6934444,0.63,24.73,0.4,22
156.7268222,0.63,24.73,0.4,22
156.7601111,0.63,24.73,0.4,22
156.7934333,0.63,24.73,0.4,22
156.8268,0.63,24.73,0.4,22
156.8600888,0.63,24.73,0.4,22
156.8934111,0.63,24.73,0.4,22
156.9267333,0.63,24.73,0.4,22
156.9600666,0.63,24.73,0.4,22
156.9933888,0.63,24.73,0.4,22
157.0267111,0.53,24.73,0.4,22
157.0600444,0.63,24.73,0.4,22
157.0933555,0.53,24.73,0.4,22
157.1266888,0.611,24.71,0.4,22
157.1601888,0.611,24.71,0.4,22
157.1933333,0.611,24.71,0.4,22
157.2266555,0.611,24.71,0.4,22
157.2599888,0.611,24.71,0.4,22
157.2933111,0.611,24.71,0.4,22
157.3266444,0.611,24.71,0.4,25
157.3599777,0.611,24.71,0.4,25
157.3932888,0.611,24.71,0.4,25
157.4266111,0.611,24.71,0.4,25
157.4599444,0.611,24.71,0.4,25
157.4932666,0.611,24.71,0.4,25
157.5265888,0.611,24.71,0.4,25
157.5599888,0.53,24.71,0.4,25
157.5932222,0.63,24.71,0.4,25
157.6265444,0.63,24.71,0.4,25
157.6598666,0.63,24.71,0.4,25
157.6932,0.53,24.71,0.4,25
157.7265444,0.63,24.71,0.4,25
157.7598555,0.63,24.71,0.4,25
157.7931888,0.53,24.71,0.4,25
157.8265111,0.63,24.71,0.4,25
157.8599222,0.63,24.71,0.4,25
157.8931444,0.63,24.71,0.4,25
157.9264777,0.63,24.71,0.4,25
157.9598222,0.63,24.71,0.4,25
157.9931444,0.63,24.71,0.4,25
158.0264555,0.63,24.71,0.4,25
158.0598222,0.63,24.71,0.4,25
158.0931,0.63,24.71,0.4,25
158.1264333,0.63,24.71,0.4,25
158.1597555,0.63,24.71,0.4,25
158.1930888,0.63,24.71,0.4,25
158.2264111,0.63,24.71,0.4,25
158.2598,0.63,24.71,0.4,25
158.2930555,0.63,24.71,0.4,25
158.3263888,0.63,24.71,0.4,25
158.3597222,0.63,24.71,0.4,25
158.3930222,0.63,24.71,0.4,25
158.4263555,0.63,24.71,0.4,25
158.4597222,0.63,24.71,0.4,25
158.4930111,0.63,24.71,0.4,25
158.5263222,0.63,24.71,0.4,25
158.5596888,0.63,24.71,0.4,25
158.593,0.63,24.71,0.4,25
158.6263111,0.63,24.71,0.4,21
158.6596555,0.63,24.71,0.4,21
158.6929555,0.63,24.71,0.4,21
158.7262777,0.63,24.71,0.4,21
158.7596,0.63,24.71,0.4,21
158.7929222,0.63,24.71,0.4,21
158.8263444,0.63,24.71,0.4,21
158.8595777,0.63,24.71,0.4,21
158.8929333,0.63,24.71,0.4,21
158.9262333,0.63,24.71,0.4,21
158.9596,0.63,24.71,0.4,21
158.9928777,0.62,24.71,0.4,21
159.0263333,0.62,24.71,0.4,21
159.0595333,0.62,24.71,0.4,21
159.0928555,0.62,24.71,0.4,21
159.1261777,0.62,24.71,0.4,21
159.1595,0.62,24.71,0.4,21
159.1928333,0.62,24.71,0.4,21
159.2261555,0.62,24.71,0.4,21
159.2594888,0.62,24.71,0.4,21
159.2928,0.62,24.71,0.4,21
159.3261444,0.62,24.71,0.4,21
159.3594555,0.62,24.71,0.4,23
159.3927777,0.62,24.71,0.4,23
159.4261333,0.63,24.71,0.4,23
159.4594333,0.63,24.71,0.4,23
159.4928,0.63,24.71,0.4,23
159.5260888,0.63,24.71,0.4,23
159.5594777,0.63,24.71,0.4,23
159.5927333,0.63,24.71,0.4,23
159.6261222,0.63,24.71,0.4,23
159.6593888,0.63,24.71,0.4,23
159.6926888,0.63,24.71,0.4,23
159.7262,0.63,24.71,0.4,23
159.7595444,0.63,24.73,0.4,23
159.7927333,0.63,24.73,0.4,23
159.826,0.63,24.73,0.4,23
159.8593888,0.63,24.73,0.4,23
159.8926666,0.63,24.73,0.4,23
159.9261888,0.63,24.73,0.4,23
159.9594444,0.63,24.73,0.4,23
159.9926333,0.63,24.73,0.4,23
160.0259777,0.63,24.73,0.4,23
160.0593,0.63,24.73,0.4,23
160.0926,0.63,24.73,0.4,23
160.1259222,0.63,24.73,0.4,23
160.1593222,0.63,24.73,0.4,23
160.1925777,0.63,24.73,0.4,23
160.2259444,0.63,24.73,0.4,23
160.2592222,0.63,24.73,0.4,23
160.2925555,0.63,24.73,0.4,24
160.3258777,0.63,24.71,0.4,24
160.3592111,0.63,24.71,0.4,24
160.3925222,0.63,24.71,0.4,24
160.4258555,0.63,24.71,0.4,24
160.4591777,0.63,24.71,0.4,24
160.4924777,0.6,24.71,0.4,24
160.5258333,0.55,24.71,0.4,24
160.5591444,0.55,24.71,0.4,24
160.5924666,0.55,24.71,0.4,24
160.6258,0.55,24.71,0.4,24
160.6591333,0.55,24.71,0.4,24
160.6924444,0.55,24.71,0.4,24
160.7257777,0.55,24.71,0.4,24
160.7591,0.55,24.71,0.4,24
160.7924222,0.55,24.71,0.4,24
160.8257666,0.55,24.71,0.4,24
160.8591,0.55,24.71,0.4,24
160.8923888,0.55,24.71,0.4,24
160.9257333,0.55,24.71,0.4,24
160.9590444,0.55,24.71,0.4,24
160.9924,0.55,24.71,0.4,24
161.0257,0.55,24.71,0.4,24
161.0590111,0.55,24.71,0.4,24
161.0923444,0.55,24.71,0.4,24
161.1256666,0.55,24.71,0.4,24
161.1589888,0.55,24.71,0.4,24
161.1923111,0.55,24.71,0.4,24
161.2256333,0.53,24.71,0.4,24
161.2589666,0.53,24.71,0.4,24
161.2923,0.53,24.71,0.4,24
161.3256666,0.63,24.71,0.4,24
161.3589444,0.53,24.71,0.4,24
161.3923,0.63,24.71,0.4,24
161.4255888,0.53,24.71,0.4,24
161.4589111,0.53,24.71,0.4,24
161.4922333,0.53,24.71,0.4,21
161.5255666,0.53,24.71,0.4,21
161.5588888,0.53,24.71,0.4,21
161.5922,0.53,24.71,0.4,21
161.6255444,0.53,24.71,0.4,21
161.6588666,0.63,24.71,0.4,21
161.6921777,0.63,24.71,0.4,21
161.7255222,0.63,24.71,0.4,21
161.7588444,0.63,24.71,0.4,21
161.7921555,0.63,24.71,0.4,21
161.8254888,0.63,24.71,0.4,21
161.8588111,0.63,24.71,0.4,21
161.8921555,0.63,24.71,0.4,21
161.9254888,0.63,24.71,0.4,21
161.9588333,0.63,24.71,0.4,21
161.9921,0.63,24.71,0.4,21
162.0254444,0.63,24.71,0.4,21
162.0589777,0.63,24.71,0.4,21
162.0921222,0.63,24.71,0.4,21
162.1254444,0.63,24.71,0.4,21
162.1588,0.63,24.71,0.4,21
162.1920666,0.63,24.71,0.4,21
162.2254,0.63,24.71,0.4,21
162.2587222,0.63,24.71,0.4,21
162.2920444,0.63,24.71,0.4,21
162.3253777,0.63,24.71,0.4,21
162.3586888,0.63,24.71,0.4,23
162.3920333,0.63,24.71,0.4,23
162.4253555,0.63,24.71,0.4,23
162.4587333,0.63,24.71,0.4,23
162.492,0.63,24.71,0.4,23
162.5253222,0.63,24.71,0.4,23
162.5586333,0.63,24.71,0.4,23
162.5919555,0.63,24.71,0.4,23
162.6253,0.63,24.71,0.4,23
162.6586222,0.62,24.71,0.4,23
162.6919333,0.62,24.71,0.4,23
162.7252777,0.62,24.71,0.4,23
162.7585888,0.62,24.71,0.4,23
162.7919444,0.62,24.71,0.4,23
162.8252555,0.62,24.71,0.4,23
162.8585777,0.62,24.71,0.4,23
162.8918888,0.62,24.71,0.4,23
162.9252,0.62,24.71,0.4,23
162.9585333,0.62,24.71,0.4,23
162.9920555,0.62,24.71,0.4,23
163.0252666,0.62,24.71,0.4,23
163.0585111,0.62,24.71,0.4,23
163.0918333,0.62,24.71,0.4,23
163.1251555,0.6,24.71,0.4,23
163.1584888,0.62,24.71,0.4,23
163.1918111,0.62,24.71,0.4,23
163.2251666,0.62,24.71,0.4,23
163.2584555,0.6,24.71,0.4,23
163.2917777,0.6,24.71,0.4,23
163.3251111,0.6,24.71,0.4,23
163.3584333,0.55,24.71,0.4,23
163.3917777,0.6,24.71,0.4,21
163.4250777,0.55,24.71,0.4,21
163.4584222,0.55,24.71,0.4,21
163.4917222,0.55,24.71,0.4,21
163.5250666,0.55,24.71,0.4,21
163.5583888,0.55,24.71,0.4,21
163.5917,0.55,24.71,0.4,21
163.6250333,0.55,24.71,0.4,21
163.6583555,0.5,24.71,0.4,21
163.6916888,0.55,24.71,0.4,21
163.7250111,0.55,24.71,0.4,21
163.7583555,0.55,24.71,0.4,21
163.7916555,0.55,24.71,0.4,21
163.8249777,0.55,24.71,0.4,21
163.8582888,0.65,24.71,0.4,21
163.8916444,0.65,24.71,0.4,21
163.9249777,0.65,24.71,0.4,21
163.9582888,0.65,24.71,0.4,21
163.9916,0.66,24.71,0.4,21
164.0249777,0.66,24.71,0.4,21
164.0582555,0.66,24.71,0.4,21
164.0915888,0.66,24.71,0.4,21
164.1249444,0.66,24.71,0.4,21
164.1582333,0.66,24.71,0.4,21
164.1915777,0.66,24.71,0.4,21
164.2249555,0.66,24.71,0.4,21
164.2582111,0.66,24.71,0.4,21
164.2915777,0.66,24.71,0.4,21
164.3248777,0.66,24.71,0.4,21
164.3581888,0.66,24.71,0.4,21
164.3915111,0.611,24.71,0.4,21
164.4248222,0.611,24.71,0.4,20
164.4581666,0.611,24.71,0.4,20
164.4914777,0.611,24.71,0.4,20
164.5250111,0.611,24.71,0.4,20
164.5581333,0.611,24.71,0.4,20
164.5916,0.611,24.71,0.4,20
164.6248333,0.611,24.71,0.4,20
164.6581222,0.611,24.71,0.4,20
164.6914222,0.611,24.71,0.4,20
164.7247555,0.611,24.71,0.4,20
164.7580666,0.611,24.71,0.4,20
164.7914,0.611,24.71,0.4,20
164.8248555,0.611,24.71,0.4,20
164.8580666,0.611,24.71,0.4,20
164.8915,0.611,24.71,0.4,20
164.9247222,0.611,24.71,0.4,20
164.9580333,0.611,24.71,0.4,20
164.9914,0.611,24.71,0.4,20
165.0246777,0.6205,24.71,0.4,20
165.0580444,0.63,24.71,0.4,20
165.0913333,0.63,24.71,0.4,20
165.1248555,0.63,24.71,0.4,20
165.1579777,0.63,24.71,0.4,20
165.1913444,0.625,24.71,0.4,20
165.2246333,0.62,24.71,0.4,20
165.2580222,0.62,24.71,0.4,20
165.2912888,0.62,24.71,0.4,20
165.3246,0.62,24.71,0.4,20
165.3579222,0.62,24.71,0.4,23
165.3913111,0.62,24.71,0.4,23
165.4245666,0.62,24.71,0.4,23
165.4579,0.62,24.71,0.4,23
165.4912222,0.62,24.71,0.4,23
165.5245555,0.62,24.71,0.4,23
165.5579111,0.62,24.71,0.4,23
165.5912,0.62,24.71,0.4,23
165.6245444,0.62,24.71,0.4,23
165.6578444,0.62,24.71,0.4,23
165.6911777,0.62,24.71,0.4,23
165.7244888,0.62,24.71,0.4,23
165.7578222,0.62,24.71,0.4,23
165.7911555,0.62,24.71,0.4,23
165.8244666,0.62,24.71,0.4,23
165.8578,0.62,24.71,0.4,23
165.8911222,0.62,24.71,0.4,23
165.9244555,0.62,24.71,0.4,23
165.9577666,0.62,24.71,0.4,23
165.9911,0.62,24.71,0.4,23
166.0244222,0.62,24.71,0.4,23
166.0577444,0.61,24.71,0.4,23
166.0910777,0.6,24.71,0.4,23
166.1245333,0.6,24.71,0.4,23
166.1577222,0.6,24.71,0.4,23
166.1910444,0.6,24.71,0.4,23
166.2243777,0.6,24.71,0.4,23
166.2577,0.6,24.71,0.4,23
166.2910222,0.6,24.71,0.4,20
166.3243555,0.6,24.71,0.4,20
166.3576666,0.5,24.71,0.4,20
166.3909888,0.5,24.71,0.4,20
166.4243333,0.5,24.71,0.4,20
166.4576333,0.6,24.71,0.4,20
166.4909666,0.6,24.71,0.4,20
166.5243333,0.6,24.71,0.4,20
166.5576,0.6,24.71,0.4,20
166.5909333,0.6,24.71,0.4,20
166.6242555,0.6,24.71,0.4,20
166.6576,0.6,24.71,0.4,20
166.6909222,0.6,24.71,0.4,20
166.7242444,0.6,24.71,0.4,20
166.7575666,0.63,24.71,0.4,20
166.7909,0.66,24.71,0.4,20
